regime,regime_event_pct,regime_base_pct,regime_lift
WARMUP,0.027089433830832937,0.005,5.417886766166587
MIXED,54.52651539582823,53.845,1.0126569857150753
BEAR,17.890958578965698,18.115000000000002,0.9876322704369691
BULL,27.555436591375237,28.035,0.9828941177590597
